RECALL,hospira,queri,critic,personnel,known,roller,delay,repres,therapi,unspecifi,clinic,door,contact,biomed,though,info,whitescreen,iui,44510,vial,e321,mmdg,devic,11004,center,touchscreen,upon,track,pcu,test,charger,pin,clave,verif,timeout,note,program,concurr,hotlin,depart,recal,unrestrict,tank,america,cme,lithium,outlook,interm,provid,clutch,report,broken,engin,mainten,advers,field,facil,chemotherapeut,code,shield,length,triton,injector,multir,agent,tone,unsign,resum,taper,n180,pendant,optionlok,plum,fill,s233,wing,alarm,le,cassett,volt,servic,prevent,distal,secondari,audibl,insulin,chondrolysi,attribut,pc,batteri,ultrasit,easypump,piggyback,polish,medfus,mode,paramet,shaft,infusor,addl,llicon,particl,ysite,n186,beeper,specif,modul,shoulder,incid,piezo,rptr,packag,solut,float,communic,lt,bodyguard,hyperbar,librari,breg,durat,tool,mdrreport,sound,raw,plumset,prong,enclosur,gemstar,llacon,10050s,e301,proxim,leakag,ai,deliveri,third,blue,ctr,dimens,hl90,asreceiv,underdeliveri,parti,s321,hardwar,user,diamet,zosyn,reassess,glenohumer,materi,surgeri,singleus,bladder,alter,200mlhr,cap,warmer,fentanyl,error,closer,factori,fan,particul,request,lvp,mdr,artifici,microbor,transistor,volum,cone,reason,equip,e630,z18702011,result,lifescan,ultrason,k865060,stopper,deviat,walkm,hpca,cmea,ground,connector,dilaudid,silenc,plug,conclus,reprogram,brokencrack,drift,melt,unknown,fourier,abbott,temp,contribut,analysi,legaci,weight,auxiliari,biom,colleagu,80frn,overpouch,hl390,window,ac,articular,loss,suggest,dept,spectroscopi,infrar,swollen,name,octob,deliv,ringer,overtemperaturepsc,999,lactat,default,whether,caresit,transform,desferrioxamin,irrig,anesthesia,reprocess,recalibr,alari,diod,expect,press,sani,nut
0,0.0,0.0,0.0,0.0,0.0007264452211037,0.0,0.0,0.0007414805404747,0.0006357721181342,0.0,0.0056772880879542,0.0,0.0006153617925488,0.0,0.0,0.0,0.0,0.0,0.0,0.0011378548587155,0.0,0.0,0.0868325541716002,0.0,0.0,0.0,0.0005526002303235,0.0,0.0,0.0137789369559732,0.0,0.0,0.0,0.0,0.0,0.003166247496055,0.0012677363598552,0.0,0.0,0.0,0.000831058663991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285081454261516,0.0,0.2840640258730138,0.0,0.0,0.0,0.0988790052068267,0.0,0.0,0.0,0.0052592533084956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019278494052343,0.0,0.0,0.0028483665395233,0.0007820620854453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230147743204461,0.0,0.0032107383250128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068602029081192,0.0,0.0,0.0022348622155664,0.0,0.0,0.0009550898721323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160536916250643,0.0,0.0018246512839953,0.0,0.0009597453619239,0.0,0.0,0.0,0.0,0.0,0.0089242439552662,0.0,0.0,0.0010813440431022,0.0,0.0,0.0,0.0,0.0016687072450684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053034194403082,0.0,0.0,0.0,0.0,0.0957858354054489,0.0,0.0,0.0,0.0,0.0,0.0012453016749701,0.0,0.0015360431604302,0.0,0.0,0.0,0.0093574234740835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014479982817347,0.0,0.0,0.0,0.003028679084524,0.0,0.0,0.0,0.0,0.0991231555754119,0.0,0.0,0.0,0.0006300901825496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009414733334056,0.0,0.0050008044218262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018460853776465,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0048151722830672,0.0,0.0,0.0,0.0238802079290114,0.0014134679726847,0.0037631358084468,0.0,0.0013596221534033,0.0,0.0028891033698403,0.0,0.0,0.0,0.0,0.0010056215332182,0.0,0.0,0.0865982040608991,0.0,0.0026120157251274,0.0,0.0031744764835498,0.0,0.0,0.0526998206168357,0.0,0.0,0.0,0.0,0.0,0.0116595372319189,0.0834704808131876,0.0,0.0,0.0003481392068776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067187022300348,0.0,0.2524055242905072,0.0031184406910136,0.0,0.0007432961345265,0.142998540314371,0.001510889790268,0.0,0.0,0.0267263486438382,0.0,0.0003992330658053,0.0,0.0,0.0,0.0,0.0,0.0,0.0059463690762124,0.0,0.0,0.0,0.0,0.0,0.0055701434450488,0.0,0.0,0.0730031448531286,0.0024191175490854,0.0026222365616327,0.0,0.0196772004858169,0.0168635419900396,0.0,0.0,0.0007949427101836,0.0,0.0,0.0042564140396695,0.0,0.0668380391520131,0.0,0.0,0.0,0.0,0.0,0.0006668236661967,0.0,0.001159586736852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006762531594513,0.0,0.0,0.0039502851361665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011820158385354,0.0,0.0,0.00338171386464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003547011699724,0.0,0.0088693187383253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040616314958667,0.0,0.0,0.0,0.0,0.0007373910325313,0.0,0.0,0.0,0.0010339838974037,0.0,0.0081678131435777,0.0,0.0,0.0585886761832108,0.0,0.0005972033606934,0.0,0.0,0.0025582341307101,0.0,0.0006937172241243,0.0,0.0,0.0,0.0096300894516271,0.0,0.0088239791135245,0.0,0.0,0.0,0.0111644606805684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012139142957534,0.0,0.0,0.0,0.0266839081187297,0.0,0.0,0.0,0.0027843281178965,0.0446570783725102,0.0006649438468119,0.0004220480908519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021947799059929,0.0082338578494397,0.0,0.0,0.0,0.0,0.0054084033859987,0.0,0.0108035811199763,0.0,0.0,0.0,0.0,0.0055686352663763,0.0139772068397889,0.0,0.0,0.0,0.0,0.0,0.0,0.0009733853789112,0.0,0.0,0.0019034710147646,0.0033108429982904,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074823250060387,0.0,0.0,0.0115156593952122,0.0092540364437059,0.0067972173742376,0.0954674361952833,0.0,0.2571197850826604,0.0,0.0,0.0,0.0,0.1751669741471429,0.0,0.0,0.0,0.0155117431188647,0.0,0.2066499771564549,0.01333727965775,0.0,0.0342718343472228,0.0,0.0,0.0,0.0148130043849848,0.0652408970209455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111439971479171,0.0,0.2686593029287477,0.0,0.0,0.0157388306257732,0.0052567788681331,0.0239941095466471,0.0054824239656202,0.0,0.0061512359992038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078694153128866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692942998553902,0.0,0.0,0.0,0.0,0.0137336519779564,0.0,0.0094497955229582,0.0,0.0075105753651147,0.0,0.0,0.1859283985247767,0.0063464289850182,0.0,0.0,0.0,0.0,0.0,0.0070597869758953,0.0077760665577891,0.0,0.0,0.0216363269176571,0.0,0.0,0.0,0.0,0.0,0.0,0.2065437918320221,0.0,0.015683403069534,0.0,0.0,0.0,0.0,0.0,0.0885113393835259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505897093392382,0.0,0.0,0.0,0.0,0.0,0.022196895778251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606505075626862,0.0,0.0,0.0,0.0,0.0935646488497699,0.0512256456579145,0.0,0.0,0.0,0.0,0.023304127924233,0.0,0.0,0.0,0.0,0.0,0.0656667972701732,0.0,0.0149854018642852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287122669806239,0.0,0.0,0.0156760227643152,0.0,0.0085679585868057,0.0,0.0,0.0482880435184541,0.0213213230324277,0.0,0.0,0.0,0.0,0.0059847195953319,0.0,0.0714928342478802,0.0,0.0549615327779242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077455152342648,0.0217933485843379,0.0098223193315319,0.0,0.0,0.0,0.0,0.0,0.0103981396023398,0.02368111238343,0.0,0.0716666290745943,0.02368111238343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522372019934988,0.0,0.0057578296976061,0.014021005830149,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0599200020808842,0.0,0.0005392760105611,0.0306336419078096,0.0081738059851581,0.000693094370788,0.0071759900197577,0.0,0.0054224206209731,0.0,0.0026234676918075,0.0275429857859033,0.0,0.0,0.0,0.0,0.0,0.0,0.1557568582537079,0.0,0.0018297179404347,0.0,0.004390425291504,0.0068651824346308,0.0,0.0462605138101236,0.0,0.0,0.0,0.0011592035188674,0.0,0.0064795579015252,0.0001831309662554,0.0,0.0002205299322257,0.0001138067642613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000240058482159,0.1322611425995672,0.0,0.3389493412852821,9.267443429475294e-05,0.0,0.0,0.0072229443315767,0.0,0.0438436729722645,0.0005437328901604,0.0007597258946466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779107664645869,0.0,0.0,0.0,0.0136697144451101,0.0,0.0,0.0002643484968758,0.0,0.0139158033480598,0.0002917809672249,0.0,0.0,0.0,0.000927614968652,0.0,0.0,0.0,0.0152896918462007,0.0,0.0,0.0,0.0001089923833391,0.0,0.0,0.0005347958168773,0.0087961762772447,0.0,0.0,0.0,0.0,0.0,0.0516840030262834,0.0001386400998299,0.0004865909829883,0.1761077013051468,0.0,0.0,0.0019315462690535,0.0202810377980757,0.0,0.0,0.0055213450896592,0.0,0.0,0.0003429741346035,0.0,0.0006440019549263,0.0,0.0,0.0002210965642417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041796420069487,0.000463807484326,0.0,0.0216135731296308,0.0299259247964578,0.0022182415972787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431127588226525,0.0,0.0,0.0,0.0,0.0061468578850698,0.0004569151225784,0.0,0.0197156023938012,0.0,0.0,0.000127145688878,0.0011194679926812,0.0,0.0005107372780423,0.0,0.0,0.0,0.0046514669410607,0.016345612674681,0.0,0.0380984142351415,0.0,0.0,0.0,0.105595525033435,0.0,0.0436012373295213,0.0,0.0,0.0,0.0645449844377049,0.0,0.0,0.0,0.0,0.0037145747831639,0.0,0.0,0.0,0.0,0.0015687803840813,0.0,0.0,0.0,0.0455008424923271,0.0,0.0,0.0,0.0,0.0910151812734315,0.0,0.0,0.0,0.0058252628600014,0.0530347165580495,0.0,0.0020695138597002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001195789856626,0.0003364561864624,0.0,0.0,0.0,0.0,0.0,0.0001740935473372,0.0049764757299425,0.0,0.0,0.0,0.0,0.0,0.0002284575612892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376013757815023,0.0001082315123287,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140898110315807,0.0,0.0040725225324696,0.0261815815420569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2267031224184787,0.0,0.0,0.0,0.0365716057885039,0.0,0.0,0.1100572679477745,0.0,0.0,0.0,0.0,0.0,0.0663559968885252,0.0167799982165185,0.0,0.0,0.0156418983122957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3496426370424343,0.0127374158012145,0.0,0.0,0.0,0.0226280981798616,0.0077554551993168,0.0,0.0130523383939498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019628753328759,0.0,0.0,0.037701518207341,0.0,0.0,0.0,0.1897376757649605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104772626666092,0.0063516855599356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040252382462634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038998368171044,0.0,0.0,0.0,0.0,0.041796904374181,0.0,0.046753083520362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719993492406564,0.0,0.0,0.0,0.0,0.0095829895530506,0.0,0.0,0.00554383850166,0.0250551057213315,0.0,0.0,0.0,0.0,0.0301612145658728,0.0,0.0,0.0,0.0250199784613804,0.0,0.0,0.0,0.0,0.0129581278833948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337957640357407,0.0,0.0,0.0903278672942934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0016554918227045,0.0007321015875409,0.0020248270533076,0.0030097936764187,0.0,0.0237067314213297,0.0,0.0014303733789465,0.0039407575249806,0.0018604596691513,0.0,0.0014642031750819,0.0032132570648475,0.0,0.0,0.0,0.0,0.0,0.0,0.2119475898425359,0.0,0.0017019959411323,0.0,0.0044552238119832,0.0,0.0,0.1369469063083794,0.0012539051194732,0.0,0.0,0.0,0.0,0.0047863515742198,0.0057492333709692,0.0,0.0,0.0190552633178243,0.0008375295887047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991189147057152,0.0,0.2530956315943446,0.0019396208122799,0.0008985718693113,0.0033903352659689,0.0022647480242715,0.0,0.1960427972972037,0.0,0.0013250509414115,0.0,0.0,0.0,0.0,0.0,0.0,0.0018886850461176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067252857963437,0.0,0.0,0.0729118418905827,0.0007881515049961,0.0,0.0,0.0301222429977232,0.0022187965741477,0.0,0.0,0.0262878223118438,0.0008089345750493,0.0,0.0008089345750493,0.0,0.0047848425841587,0.0,0.0,0.0,0.0,0.0,0.0167284024182534,0.0033501183548188,0.0,0.0,0.0007767879321229,0.0,0.0,0.0,0.0,0.0,0.0717952736132979,0.0,0.0,0.0152027797373258,0.0013350411718462,0.0,0.0,0.0007446843218893,0.0,0.0028599626219247,0.0,0.0,0.0,0.0023927482432204,0.0,0.0,0.0,0.0,0.0015424732138568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008089345750493,0.0,0.0545528075618217,0.0019066417479498,0.0,0.0,0.0,0.0,0.0,0.0,0.0022484328403065,0.0,0.0024291162948988,0.1923433072963989,0.0,0.0,0.0,0.0,0.0092493522329157,0.0007969134889094,0.0,0.0,0.0,0.0,0.0115313625985821,0.0,0.0053828696160598,0.0213788551640343,0.0,0.0,0.0,0.0,0.0365971673179189,0.0,0.0,0.0,0.0,0.0,0.0194524697173078,0.0,0.0038700083764536,0.0017088889735448,0.0,0.0,0.157485739011903,0.0,0.0,0.0,0.0,0.0229244661701376,0.0,0.0,0.0,0.0,0.0043778187674109,0.0,0.0,0.0016884028449025,0.0373902031338318,0.0018456423380426,0.0,0.0,0.0,0.0028705449563221,0.0,0.0,0.0,0.0019049888809416,0.0077350877139865,0.0,0.0,0.0,0.0049330756966457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010579234383769,0.0,0.0,0.0,0.0,0.0,0.0151192275061226,0.0,0.0,0.0,0.0,0.0,0.0007969134889094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049612257844037,0.0045304424128372,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158706928837202,0.0,0.0,0.0,0.0,0.0,0.0,0.1685248316971424,0.0,0.0,0.0,0.0,0.0,0.0,0.0709508926732105,0.0,0.0,0.0,0.0221908143108183,0.0,0.0262671227130924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118251487788684,0.0,0.2191437388076648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418632626437503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283559867706153,0.0,0.0,0.0,0.030362787786806,0.0,0.0208481009102826,0.0,0.0,0.0,0.0,0.0,0.0,0.0168806838174278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394006840696386,0.0,0.0,0.0278105549880159,0.0,0.0,0.0,0.0735618466217458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538248447930156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785905000541981,0.0,0.0,0.0,0.0,0.0,0.0464894844083021,0.0,0.0,0.0,0.0,0.0,0.1164434828507726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677567375309192,0.0,0.0,0.1352575016861489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347360575703672,0.0,0.0153150855117629,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1021478844686364,0.0,0.0,0.0,0.0,0.0,0.0,0.0638040827626009,0.0,0.1352640648197925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761097162006917,0.0,0.0613245993944527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977113778748065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1234685590754172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894979626516027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686095954492183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0023500832944225,0.0,0.0005748759573211,0.0008545213865272,0.0,0.0003638196587738,0.0,0.0040610246895177,0.0358027101788163,0.002112839280004,0.0,0.0008314144169625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299228749874991,0.0,0.0231945509281935,0.0,0.0018973480103967,0.0,0.0,0.0910850721037196,0.0,0.0,0.0,0.0,0.0,0.0006039601563469,0.0134210149186909,0.0,0.0,0.0,0.0014267162915614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032627488514765,0.0,0.0499495826336311,0.0157862960485284,0.0005102335656256,0.0129945913575563,0.0003214963930913,0.0,0.0013411859806613,0.0,0.0015047999821988,0.0,0.0,0.2353115038193296,0.0,0.0,0.0,0.000536223388655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084862229572,0.0,0.0,0.0088018572216904,0.0,0.0,0.0,0.0282743385141756,0.0037796792646969,0.0,0.0,0.0,0.0,0.0,0.0404214861693152,0.0,0.0015525507759607,0.0,0.0,0.0,0.0,0.0,0.0,0.0019022883887486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036237609380816,0.0,0.0,0.0,0.0,0.0,0.0,0.0008457040550675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005102335656256,0.0,0.1067047653973051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118337454632148,0.0005413215406869,0.0005492128706581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006896591751839,0.0055691778327709,0.0,0.0,0.0935386084403168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057325397179319,0.0,0.0,0.0,0.0,0.0,0.0,0.0413244700908985,0.0,0.0,0.0,0.0071262205047255,0.0,0.0,0.0,0.0,0.0,0.0286480291799139,0.0,0.0,0.0,0.0,0.0,0.779038686112202,0.0,0.0,0.0,0.0,0.0,0.0,0.0014380816379673,0.0,0.0,0.0,0.0,0.0,0.0009779841357433,0.0,0.0,0.0,0.000360568179499,0.0358695789872657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005193103972561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213037887723975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035213988000066,0.0004287514193559,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0013915419106535,0.0134704133150198,0.0,0.0014203428118598,0.0012178530772968,0.0,0.0,0.0,0.0011787560846577,0.0,0.0013915419106535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038149557646045,0.0,0.0016175341811529,0.0,0.0052926659711767,0.0,0.0,0.0318551151577253,0.0,0.0,0.0,0.0,0.0,0.0171844624018717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109217537683629,0.0,0.12466790855127,0.0036867337771101,0.0,0.0,0.0,0.0032747527117512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014980787773327,0.0,0.0,0.0023369324855144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014452957609504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131410594837842,0.0,0.0,0.0021404948006758,0.0,0.0,0.0,0.0028309170796808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014659277890324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015375821925734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272199352258363,0.0,0.2059912479696438,0.0,0.0,0.0,0.0011927186123512,0.0,0.0014711834920352,0.0,0.0,0.0,0.0125472266774572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048138469320358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012069690474073,0.003675616512712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034766882444018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127723857450753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022252024874064,0.0,0.0,0.0,0.0,0.0,0.0129168559361557,0.0,0.0027042514857445
